Date,CODE,Close
6/27/2017,ORCH,97
6/27/2017,MSC,1
6/27/2017,UNGA,31.25
6/27/2017,SCOM,23.5
6/27/2017,FAHR,12.15
6/27/2017,^FNK15,191.75
6/27/2017,^NASI,155.56
6/28/2017,EGAD,26.5
6/28/2017,KUKZ,319
6/28/2017,KAPC,80
6/28/2017,LIMT,600
6/28/2017,SASN,26.5
6/28/2017,WTK,190
6/28/2017,CGEN,21
6/28/2017,ABSA,9.85
6/28/2017,COOP,16.85
6/28/2017,DTK,164
6/28/2017,EQTY,37.75
6/28/2017,HFCK,10.4
6/28/2017,IMH,103
6/28/2017,KCB,37
6/28/2017,NBK,9.3
6/28/2017,NCBA,33
6/28/2017,SBIC,74
6/28/2017,SCBK,208
6/28/2017,DCON,3.6
6/28/2017,EVRD,2.45
6/28/2017,XPRS,3.7
6/28/2017,KQ,5.3
6/28/2017,LKL,5
6/28/2017,NBV,6.7
6/28/2017,NMG,105
6/28/2017,SMER,2.45
6/28/2017,SGL,37.5
6/28/2017,TPSE,23.25
6/28/2017,UCHM,2.1
6/28/2017,SCAN,18.8
6/28/2017,ARM,22
6/28/2017,BAMB,183
6/28/2017,CRWN,71.5
6/28/2017,CABL,5.3
6/28/2017,PORT,30.75
6/28/2017,KENO,13.85
6/28/2017,KEGN,8.4
6/28/2017,KPLC-P4,5.5
6/28/2017,KPLC-P7,6
6/28/2017,KPLC,8.05
6/28/2017,TOTL,20.75
6/28/2017,UMME,13.5
6/28/2017,BRIT,12.55
6/28/2017,CIC,4.05
6/28/2017,JUB,430
6/28/2017,KNRE,21.45
6/28/2017,LBTY,11.35
6/28/2017,SLAM,28.75
6/28/2017,CTUM,40.95
6/28/2017,HAFR,0.85
6/28/2017,OCH,2.45
6/28/2017,TCL,6.9
6/28/2017,NSE,15.95
6/28/2017,BOC,102
6/28/2017,BAT,838
6/28/2017,CARB,12.9
6/28/2017,EABL,259
6/28/2017,FTGH,5.7
6/28/2017,ORCH,97
6/28/2017,MSC,1
6/28/2017,UNGA,30
6/28/2017,SCOM,23
6/28/2017,FAHR,12.35
6/28/2017,^FNK15,190.07
6/28/2017,^NASI,154.32
6/29/2017,EGAD,26.5
6/29/2017,KUKZ,319
6/29/2017,KAPC,80
6/29/2017,LIMT,600
6/29/2017,SASN,26.5
6/29/2017,WTK,190
6/29/2017,CGEN,21
6/29/2017,ABSA,9.9
6/29/2017,COOP,16.65
6/29/2017,DTK,160
6/29/2017,EQTY,37.75
6/29/2017,HFCK,10.6
6/29/2017,IMH,103.25
6/29/2017,KCB,37.5
6/29/2017,NBK,9.2
6/29/2017,NCBA,32.5
6/29/2017,SBIC,71.5
6/29/2017,SCBK,207.25
6/29/2017,DCON,3.6
6/29/2017,EVRD,2.4
6/29/2017,XPRS,3.55
6/29/2017,KQ,5.25
6/29/2017,LKL,5
6/29/2017,NBV,6.7
6/29/2017,NMG,107
6/29/2017,SMER,2.45
6/29/2017,SGL,37.75
6/29/2017,TPSE,23.25
6/29/2017,UCHM,2.15
6/29/2017,SCAN,19.4
6/29/2017,ARM,22
6/29/2017,BAMB,183
6/29/2017,CRWN,76
6/29/2017,CABL,5.3
6/29/2017,PORT,30.75
6/29/2017,KENO,13.95
6/29/2017,KEGN,8
6/29/2017,KPLC-P4,5.5
6/29/2017,KPLC-P7,6
6/29/2017,KPLC,8
6/29/2017,TOTL,21.25
6/29/2017,UMME,13.3
6/29/2017,BRIT,12.7
6/29/2017,CIC,4.05
6/29/2017,JUB,430
6/29/2017,KNRE,20.1
6/29/2017,LBTY,11.35
6/29/2017,SLAM,27
6/29/2017,CTUM,41.3
6/29/2017,HAFR,0.9
6/29/2017,OCH,2.45
6/29/2017,TCL,7
6/29/2017,NSE,16
6/29/2017,BOC,93
6/29/2017,BAT,802
6/29/2017,CARB,13.6
6/29/2017,EABL,260
6/29/2017,FTGH,5.55
6/29/2017,ORCH,97
6/29/2017,MSC,1.05
6/29/2017,UNGA,30
6/29/2017,SCOM,23
6/29/2017,FAHR,12.35
6/29/2017,^FNK15,189.83
6/29/2017,^NASI,153.22
6/30/2017,EGAD,26.5
6/30/2017,KUKZ,310
6/30/2017,KAPC,80
6/30/2017,LIMT,600
6/30/2017,SASN,26.5
6/30/2017,WTK,190
6/30/2017,CGEN,21
6/30/2017,ABSA,9.95
6/30/2017,COOP,16.9
6/30/2017,DTK,160
6/30/2017,EQTY,37.5
6/30/2017,HFCK,10.45
6/30/2017,IMH,103.5
6/30/2017,KCB,37.75
6/30/2017,NBK,8.9
6/30/2017,NCBA,33.75
6/30/2017,SBIC,71
6/30/2017,SCBK,208
6/30/2017,DCON,3.6
6/30/2017,EVRD,2.35
6/30/2017,XPRS,3.55
6/30/2017,KQ,5
6/30/2017,LKL,5.05
6/30/2017,NBV,6.2
6/30/2017,NMG,108
6/30/2017,SMER,2.5
6/30/2017,SGL,39.25
6/30/2017,TPSE,22.25
6/30/2017,UCHM,2.15
6/30/2017,SCAN,20
6/30/2017,ARM,20.5
6/30/2017,BAMB,186
6/30/2017,CRWN,72.5
6/30/2017,CABL,5.6
6/30/2017,PORT,30.75
6/30/2017,KENO,14
6/30/2017,KEGN,7.95
6/30/2017,KPLC-P4,5.5
6/30/2017,KPLC-P7,6
6/30/2017,KPLC,7.95
6/30/2017,TOTL,21.25
6/30/2017,UMME,12.55
6/30/2017,BRIT,12.65
6/30/2017,CIC,4.05
6/30/2017,JUB,440
6/30/2017,KNRE,20.75
6/30/2017,LBTY,11.4
6/30/2017,SLAM,28.75
6/30/2017,CTUM,41.65
6/30/2017,HAFR,0.95
6/30/2017,OCH,2.5
6/30/2017,TCL,6.6
6/30/2017,NSE,16.7
6/30/2017,BOC,93
6/30/2017,BAT,847
6/30/2017,CARB,13.6
6/30/2017,EABL,259
6/30/2017,FTGH,5.05
6/30/2017,ORCH,97
6/30/2017,MSC,1.1
6/30/2017,UNGA,30.25
6/30/2017,SCOM,22.75
6/30/2017,FAHR,12.55
6/30/2017,^FNK15,189.82
6/30/2017,^NASI,152.92
7/3/2017,EGAD,26.5
7/3/2017,KUKZ,319
7/3/2017,KAPC,80
7/3/2017,LIMT,600
7/3/2017,SASN,26.5
7/3/2017,WTK,183
7/3/2017,CGEN,21
7/3/2017,ABSA,9.85
7/3/2017,COOP,14.85
7/3/2017,DTK,161
7/3/2017,EQTY,38
7/3/2017,HFCK,10.35
7/3/2017,IMH,106
7/3/2017,KCB,37.75
7/3/2017,NBK,8.6
7/3/2017,NCBA,34.25
7/3/2017,SBIC,73
7/3/2017,SCBK,207.5
7/3/2017,DCON,3.95
7/3/2017,EVRD,2.35
7/3/2017,XPRS,3.5
7/3/2017,KQ,5.2
7/3/2017,LKL,4.9
7/3/2017,NBV,6.2
7/3/2017,NMG,107
7/3/2017,SMER,2.5
7/3/2017,SGL,36
7/3/2017,TPSE,22.25
7/3/2017,UCHM,2.2
7/3/2017,SCAN,20
7/3/2017,ARM,21.25
7/3/2017,BAMB,189
7/3/2017,CRWN,75.5
7/3/2017,CABL,5.6
7/3/2017,PORT,30.75
7/3/2017,KENO,13.95
7/3/2017,KEGN,8.15
7/3/2017,KPLC-P4,5.5
7/3/2017,KPLC-P7,6
7/3/2017,KPLC,7.85
7/3/2017,TOTL,21.5
7/3/2017,UMME,13.75
7/3/2017,BRIT,12.85
7/3/2017,CIC,4.05
7/3/2017,JUB,431
7/3/2017,KNRE,20.35
7/3/2017,LBTY,11.95
7/3/2017,SLAM,27
7/3/2017,CTUM,41.55
7/3/2017,HAFR,1
7/3/2017,OCH,2.5
7/3/2017,TCL,7
7/3/2017,NSE,16.7
7/3/2017,BOC,93
7/3/2017,BAT,801
7/3/2017,CARB,13.5
7/3/2017,EABL,251
7/3/2017,FTGH,5.35
7/3/2017,ORCH,97
7/3/2017,MSC,1.1
7/3/2017,UNGA,30.5
7/3/2017,SCOM,22.75
7/3/2017,FAHR,12.6
7/3/2017,^FNK15,190.64
7/3/2017,^NASI,152.63
7/4/2017,EGAD,26.5
7/4/2017,KUKZ,300
7/4/2017,KAPC,79
7/4/2017,LIMT,600
7/4/2017,SASN,25.5
7/4/2017,WTK,183
7/4/2017,CGEN,21
7/4/2017,ABSA,9.85
7/4/2017,COOP,14.2
7/4/2017,DTK,161
7/4/2017,EQTY,37.75
7/4/2017,HFCK,10.35
7/4/2017,IMH,106
7/4/2017,KCB,38
7/4/2017,NBK,8.75
7/4/2017,NCBA,34
7/4/2017,SBIC,74
7/4/2017,SCBK,208
7/4/2017,DCON,3.95
7/4/2017,EVRD,2.35
7/4/2017,XPRS,3.5
7/4/2017,KQ,5.3
7/4/2017,LKL,4.95
7/4/2017,NBV,6.6
7/4/2017,NMG,109
7/4/2017,SMER,2.5
7/4/2017,SGL,34.5
7/4/2017,TPSE,22.25
7/4/2017,UCHM,2.35
7/4/2017,SCAN,20
7/4/2017,ARM,21
7/4/2017,BAMB,188
7/4/2017,CRWN,76
7/4/2017,CABL,5.6
7/4/2017,PORT,30.75
7/4/2017,KENO,13.8
7/4/2017,KEGN,7.85
7/4/2017,KPLC-P4,5.5
7/4/2017,KPLC-P7,6
7/4/2017,KPLC,7.95
7/4/2017,TOTL,21
7/4/2017,UMME,13.35
7/4/2017,BRIT,12.9
7/4/2017,CIC,4
7/4/2017,JUB,430
7/4/2017,KNRE,20
7/4/2017,LBTY,11.95
7/4/2017,SLAM,26.5
7/4/2017,CTUM,42
7/4/2017,HAFR,1.05
7/4/2017,OCH,2.6
7/4/2017,TCL,6.65
7/4/2017,NSE,16.85
7/4/2017,BOC,100
7/4/2017,BAT,801
7/4/2017,CARB,13
7/4/2017,EABL,245
7/4/2017,FTGH,5.1
7/4/2017,ORCH,97
7/4/2017,MSC,1.1
7/4/2017,UNGA,31
7/4/2017,SCOM,23
7/4/2017,FAHR,12.45
7/4/2017,^FNK15,188.68
7/4/2017,^NASI,151.88
7/5/2017,EGAD,26.5
7/5/2017,KUKZ,300
7/5/2017,KAPC,79
7/5/2017,LIMT,600
7/5/2017,SASN,25.5
7/5/2017,WTK,183
7/5/2017,CGEN,21
7/5/2017,ABSA,9.85
7/5/2017,COOP,14.2
7/5/2017,DTK,161
7/5/2017,EQTY,37.75
7/5/2017,HFCK,10.35
7/5/2017,IMH,106
7/5/2017,KCB,38
7/5/2017,NBK,8.75
7/5/2017,NCBA,34
7/5/2017,SBIC,74
7/5/2017,SCBK,208
7/5/2017,DCON,3.95
7/5/2017,EVRD,2.35
7/5/2017,XPRS,3.5
7/5/2017,KQ,5.3
7/5/2017,LKL,4.95
7/5/2017,NBV,6.6
7/5/2017,NMG,109
7/5/2017,SMER,2.5
7/5/2017,SGL,34.5
7/5/2017,TPSE,22.25
7/5/2017,UCHM,2.35
7/5/2017,SCAN,20
7/5/2017,ARM,21
7/5/2017,BAMB,188
7/5/2017,CRWN,76
7/5/2017,CABL,5.6
7/5/2017,PORT,30.75
7/5/2017,KENO,13.8
7/5/2017,KEGN,7.85
7/5/2017,KPLC-P4,5.5
7/5/2017,KPLC-P7,6
7/5/2017,KPLC,7.95
7/5/2017,TOTL,21
7/5/2017,UMME,13.35
7/5/2017,BRIT,12.9
7/5/2017,CIC,4
7/5/2017,JUB,430
7/5/2017,KNRE,20
7/5/2017,LBTY,11.95
7/5/2017,SLAM,26.5
7/5/2017,CTUM,42
7/5/2017,HAFR,1.05
7/5/2017,OCH,2.6
7/5/2017,TCL,6.65
7/5/2017,NSE,16.85
7/5/2017,BOC,100
7/5/2017,BAT,801
7/5/2017,CARB,13
7/5/2017,EABL,245
7/5/2017,FTGH,5.1
7/5/2017,ORCH,97
7/5/2017,MSC,1.1
7/5/2017,UNGA,31
7/5/2017,SCOM,23
7/5/2017,FAHR,12.45
7/5/2017,^FNK15,188.68
7/5/2017,^NASI,151.88
7/6/2017,EGAD,24
7/6/2017,KUKZ,300
7/6/2017,KAPC,79.5
7/6/2017,LIMT,600
7/6/2017,SASN,25.5
7/6/2017,WTK,185
7/6/2017,CGEN,21
7/6/2017,ABSA,9.8
7/6/2017,COOP,14
7/6/2017,DTK,161
7/6/2017,EQTY,37.5
7/6/2017,HFCK,10.3
7/6/2017,IMH,104
7/6/2017,KCB,37.75
7/6/2017,NBK,8.9
7/6/2017,NCBA,33.75
7/6/2017,SBIC,74
7/6/2017,SCBK,214.5
7/6/2017,DCON,3.9
7/6/2017,EVRD,2.35
7/6/2017,XPRS,3.5
7/6/2017,KQ,4.95
7/6/2017,LKL,5.05
7/6/2017,NBV,6.7
7/6/2017,NMG,108
7/6/2017,SMER,2.6
7/6/2017,SGL,35
7/6/2017,TPSE,23.5
7/6/2017,UCHM,2.25
7/6/2017,SCAN,20.5
7/6/2017,ARM,21.75
7/6/2017,BAMB,190
7/6/2017,CRWN,72.5
7/6/2017,CABL,5.8
7/6/2017,PORT,33.5
7/6/2017,KENO,13.6
7/6/2017,KEGN,7.9
7/6/2017,KPLC-P4,5.5
7/6/2017,KPLC-P7,6
7/6/2017,KPLC,8.05
7/6/2017,TOTL,20.75
7/6/2017,UMME,13.5
7/6/2017,BRIT,13.65
7/6/2017,CIC,4.1
7/6/2017,JUB,428
7/6/2017,KNRE,19.95
7/6/2017,LBTY,11.95
7/6/2017,SLAM,28.75
7/6/2017,CTUM,41.85
7/6/2017,HAFR,1.1
7/6/2017,OCH,2.6
7/6/2017,TCL,7
7/6/2017,NSE,16.8
7/6/2017,BOC,93
7/6/2017,BAT,800
7/6/2017,CARB,13.7
7/6/2017,EABL,249
7/6/2017,FTGH,5
7/6/2017,ORCH,97
7/6/2017,MSC,1.1
7/6/2017,UNGA,30.5
7/6/2017,SCOM,22.75
7/6/2017,FAHR,12.2
7/6/2017,^FNK15,188.35
7/6/2017,^NASI,151.5
7/7/2017,EGAD,24
7/7/2017,KUKZ,300
7/7/2017,KAPC,80
7/7/2017,LIMT,600
7/7/2017,SASN,26.5
7/7/2017,WTK,185
7/7/2017,CGEN,21
7/7/2017,ABSA,9.55
7/7/2017,COOP,13.95
7/7/2017,DTK,164
7/7/2017,EQTY,37.25
7/7/2017,HFCK,10.4
7/7/2017,IMH,104
7/7/2017,KCB,37.75
7/7/2017,NBK,8.9
7/7/2017,NCBA,33.75
7/7/2017,SBIC,74.5
7/7/2017,SCBK,214
7/7/2017,DCON,3.9
7/7/2017,EVRD,2.35
7/7/2017,XPRS,3.5
7/7/2017,KQ,4.95
7/7/2017,LKL,5
7/7/2017,NBV,6.6
7/7/2017,NMG,109
7/7/2017,SMER,2.6
7/7/2017,SGL,35.75
7/7/2017,TPSE,23
7/7/2017,UCHM,2.25
7/7/2017,SCAN,20.25
7/7/2017,ARM,22
7/7/2017,BAMB,190
7/7/2017,CRWN,72.5
7/7/2017,CABL,5.8
7/7/2017,PORT,33.5
7/7/2017,KENO,13.5
7/7/2017,KEGN,7.95
7/7/2017,KPLC-P4,5.5
7/7/2017,KPLC-P7,6
7/7/2017,KPLC,8.15
7/7/2017,TOTL,21.5
7/7/2017,UMME,12.3
7/7/2017,BRIT,14.2
7/7/2017,CIC,4.15
7/7/2017,JUB,430
7/7/2017,KNRE,19.9
7/7/2017,LBTY,11.9
7/7/2017,SLAM,27
7/7/2017,CTUM,41.6
7/7/2017,HAFR,1.05
7/7/2017,OCH,2.6
7/7/2017,TCL,7.3
7/7/2017,NSE,16.85
7/7/2017,BOC,93
7/7/2017,BAT,803
7/7/2017,CARB,13.7
7/7/2017,EABL,251
7/7/2017,FTGH,5
7/7/2017,ORCH,97
7/7/2017,MSC,1.1
7/7/2017,UNGA,30.5
7/7/2017,SCOM,23
7/7/2017,FAHR,12.15
7/7/2017,^FNK15,188.77
7/7/2017,^NASI,152.24
7/10/2017,EGAD,24
7/10/2017,KUKZ,301
7/10/2017,KAPC,85
7/10/2017,LIMT,599
7/10/2017,SASN,25
7/10/2017,WTK,185
7/10/2017,CGEN,20
7/10/2017,ABSA,9.5
7/10/2017,COOP,14
7/10/2017,DTK,164
7/10/2017,EQTY,37
7/10/2017,HFCK,10
7/10/2017,IMH,104
7/10/2017,KCB,37.75
7/10/2017,NBK,8.75
7/10/2017,NCBA,33.75
7/10/2017,SBIC,73.5
7/10/2017,SCBK,213.75
7/10/2017,DCON,3.9
7/10/2017,EVRD,2.35
7/10/2017,XPRS,3.5
7/10/2017,KQ,4.9
7/10/2017,LKL,5.1
7/10/2017,NBV,6.4
7/10/2017,NMG,110
7/10/2017,SMER,2.55
7/10/2017,SGL,34.5
7/10/2017,TPSE,24.5
7/10/2017,UCHM,2.3
7/10/2017,SCAN,20.5
7/10/2017,ARM,21.75
7/10/2017,BAMB,189
7/10/2017,CRWN,72.5
7/10/2017,CABL,5.7
7/10/2017,PORT,35
7/10/2017,KENO,13.7
7/10/2017,KEGN,7.95
7/10/2017,KPLC-P4,5.5
7/10/2017,KPLC-P7,6
7/10/2017,KPLC,8.1
7/10/2017,TOTL,21
7/10/2017,UMME,13.5
7/10/2017,BRIT,14.4
7/10/2017,CIC,4.2
7/10/2017,JUB,430
7/10/2017,KNRE,19.75
7/10/2017,LBTY,11.65
7/10/2017,SLAM,27.75
7/10/2017,CTUM,41.95
7/10/2017,HAFR,1.1
7/10/2017,OCH,2.8
7/10/2017,TCL,7.15
7/10/2017,NSE,16.7
7/10/2017,BOC,95
7/10/2017,BAT,804
7/10/2017,CARB,12.95
7/10/2017,EABL,249
7/10/2017,FTGH,5.3
7/10/2017,ORCH,97
7/10/2017,MSC,1.05
7/10/2017,UNGA,30.5
7/10/2017,SCOM,23
7/10/2017,FAHR,12.1
7/10/2017,^FNK15,188.48
7/10/2017,^NASI,152.12
7/11/2017,EGAD,24
7/11/2017,KUKZ,319
7/11/2017,KAPC,84.5
7/11/2017,LIMT,599
7/11/2017,SASN,24.75
7/11/2017,WTK,186
7/11/2017,CGEN,20
7/11/2017,ABSA,9.55
7/11/2017,COOP,13.95
7/11/2017,DTK,165
7/11/2017,EQTY,37.5
7/11/2017,HFCK,10.05
7/11/2017,IMH,104
7/11/2017,KCB,38
7/11/2017,NBK,8.65
7/11/2017,NCBA,34.25
7/11/2017,SBIC,74.5
7/11/2017,SCBK,212.75
7/11/2017,DCON,3.9
7/11/2017,EVRD,2.3
7/11/2017,XPRS,3.5
7/11/2017,KQ,4.95
7/11/2017,LKL,5.1
7/11/2017,NBV,6.4
7/11/2017,NMG,108
7/11/2017,SMER,2.55
7/11/2017,SGL,34.25
7/11/2017,TPSE,25.25
7/11/2017,UCHM,2.45
7/11/2017,SCAN,20.75
7/11/2017,ARM,21.75
7/11/2017,BAMB,188
7/11/2017,CRWN,72.5
7/11/2017,CABL,6
7/11/2017,PORT,35
7/11/2017,KENO,14
7/11/2017,KEGN,7.9
7/11/2017,KPLC-P4,5.5
7/11/2017,KPLC-P7,6
7/11/2017,KPLC,8.15
7/11/2017,TOTL,20.5
7/11/2017,UMME,13.5
7/11/2017,BRIT,14.55
7/11/2017,CIC,4.2
7/11/2017,JUB,430
7/11/2017,KNRE,19.8
7/11/2017,LBTY,11.4
7/11/2017,SLAM,28
7/11/2017,CTUM,41.85
7/11/2017,HAFR,1
7/11/2017,OCH,2.55
7/11/2017,TCL,7.45
7/11/2017,NSE,16.75
7/11/2017,BOC,95.5
7/11/2017,BAT,800
7/11/2017,CARB,13
7/11/2017,EABL,246
7/11/2017,FTGH,4.9
7/11/2017,ORCH,97
7/11/2017,MSC,1
7/11/2017,UNGA,30.5
7/11/2017,SCOM,23
7/11/2017,FAHR,12.95
7/11/2017,^FNK15,188.78
7/11/2017,^NASI,152.19
7/12/2017,EGAD,21.75
7/12/2017,KUKZ,319
7/12/2017,KAPC,83
7/12/2017,LIMT,599
7/12/2017,SASN,25.25
7/12/2017,WTK,186
7/12/2017,CGEN,20
7/12/2017,ABSA,9.5
7/12/2017,COOP,13.95
7/12/2017,DTK,169
7/12/2017,EQTY,37.25
7/12/2017,HFCK,10.35
7/12/2017,IMH,105
7/12/2017,KCB,38
7/12/2017,NBK,9.2
7/12/2017,NCBA,34
7/12/2017,SBIC,76
7/12/2017,SCBK,213.5
7/12/2017,DCON,3.9
7/12/2017,EVRD,2.35
7/12/2017,XPRS,3.5
7/12/2017,KQ,5.05
7/12/2017,LKL,5.1
7/12/2017,NBV,6
7/12/2017,NMG,107
7/12/2017,SMER,2.7
7/12/2017,SGL,32
7/12/2017,TPSE,24.5
7/12/2017,UCHM,2.45
7/12/2017,SCAN,21
7/12/2017,ARM,21.75
7/12/2017,BAMB,190
7/12/2017,CRWN,72.5
7/12/2017,CABL,5.95
7/12/2017,PORT,35
7/12/2017,KENO,14
7/12/2017,KEGN,7.85
7/12/2017,KPLC-P4,5.5
7/12/2017,KPLC-P7,6
7/12/2017,KPLC,8.15
7/12/2017,TOTL,21
7/12/2017,UMME,13.5
7/12/2017,BRIT,15.8
7/12/2017,CIC,4.35
7/12/2017,JUB,430
7/12/2017,KNRE,20.5
7/12/2017,LBTY,11.35
7/12/2017,SLAM,27
7/12/2017,CTUM,41.55
7/12/2017,HAFR,1
7/12/2017,OCH,2.5
7/12/2017,TCL,7.45
7/12/2017,NSE,16.75
7/12/2017,BOC,95.5
7/12/2017,BAT,801
7/12/2017,CARB,13.1
7/12/2017,EABL,247
7/12/2017,FTGH,4.9
7/12/2017,ORCH,97
7/12/2017,MSC,1
7/12/2017,UNGA,30.5
7/12/2017,SCOM,23
7/12/2017,FAHR,12.95
7/12/2017,^FNK15,189.33
7/12/2017,^NASI,152.56
7/13/2017,EGAD,21.75
7/13/2017,KUKZ,319
7/13/2017,KAPC,83
7/13/2017,LIMT,600
7/13/2017,SASN,25.5
7/13/2017,WTK,186
7/13/2017,CGEN,20
7/13/2017,ABSA,9.5
7/13/2017,COOP,13.95
7/13/2017,DTK,169
7/13/2017,EQTY,37.5
7/13/2017,HFCK,10.5
7/13/2017,IMH,107
7/13/2017,KCB,38.75
7/13/2017,NBK,10.1
7/13/2017,NCBA,34.25
7/13/2017,SBIC,76.5
7/13/2017,SCBK,215
7/13/2017,DCON,3.9
7/13/2017,EVRD,2.45
7/13/2017,XPRS,3.5
7/13/2017,KQ,5.05
7/13/2017,LKL,5
7/13/2017,NBV,6
7/13/2017,NMG,109
7/13/2017,SMER,2.7
7/13/2017,SGL,31.75
7/13/2017,TPSE,24
7/13/2017,UCHM,2.65
7/13/2017,SCAN,22.25
7/13/2017,ARM,21.75
7/13/2017,BAMB,189
7/13/2017,CRWN,72.5
7/13/2017,CABL,5.8
7/13/2017,PORT,32.5
7/13/2017,KENO,14
7/13/2017,KEGN,7.85
7/13/2017,KPLC-P4,5.5
7/13/2017,KPLC-P7,6
7/13/2017,KPLC,8.15
7/13/2017,TOTL,21
7/13/2017,UMME,13.5
7/13/2017,BRIT,15.8
7/13/2017,CIC,4.45
7/13/2017,JUB,430
7/13/2017,KNRE,20.25
7/13/2017,LBTY,11.7
7/13/2017,SLAM,28
7/13/2017,CTUM,41.95
7/13/2017,HAFR,1.05
7/13/2017,OCH,2.35
7/13/2017,TCL,7.35
7/13/2017,NSE,16.95
7/13/2017,BOC,95.5
7/13/2017,BAT,800
7/13/2017,CARB,13.7
7/13/2017,EABL,246
7/13/2017,FTGH,4.9
7/13/2017,ORCH,97
7/13/2017,MSC,1
7/13/2017,UNGA,30.5
7/13/2017,SCOM,23
7/13/2017,FAHR,13
7/13/2017,^FNK15,190.1
7/13/2017,^NASI,152.99
7/14/2017,EGAD,21.75
7/14/2017,KUKZ,317
7/14/2017,KAPC,85
7/14/2017,LIMT,600
7/14/2017,SASN,26.5
7/14/2017,WTK,186
7/14/2017,CGEN,20
7/14/2017,ABSA,9.6
7/14/2017,COOP,14
7/14/2017,DTK,165
7/14/2017,EQTY,38
7/14/2017,HFCK,10.55
7/14/2017,IMH,109.5
7/14/2017,KCB,39.25
7/14/2017,NBK,10.9
7/14/2017,NCBA,34
7/14/2017,SBIC,76
7/14/2017,SCBK,217
7/14/2017,DCON,3.9
7/14/2017,EVRD,2.45
7/14/2017,XPRS,3.5
7/14/2017,KQ,5.05
7/14/2017,LKL,5.2
7/14/2017,NBV,5.55
7/14/2017,NMG,105
7/14/2017,SMER,2.7
7/14/2017,SGL,32.25
7/14/2017,TPSE,24
7/14/2017,UCHM,2.85
7/14/2017,SCAN,21.75
7/14/2017,ARM,21.75
7/14/2017,BAMB,190
7/14/2017,CRWN,72.5
7/14/2017,CABL,5.8
7/14/2017,PORT,32.5
7/14/2017,KENO,14.05
7/14/2017,KEGN,7.95
7/14/2017,KPLC-P4,5.5
7/14/2017,KPLC-P7,6
7/14/2017,KPLC,8.1
7/14/2017,TOTL,21
7/14/2017,UMME,12.3
7/14/2017,BRIT,14.3
7/14/2017,CIC,4.45
7/14/2017,JUB,430
7/14/2017,KNRE,20.25
7/14/2017,LBTY,11.45
7/14/2017,SLAM,28
7/14/2017,CTUM,41.5
7/14/2017,HAFR,1.1
7/14/2017,OCH,2.5
7/14/2017,TCL,7.4
7/14/2017,NSE,18.55
7/14/2017,BOC,95.5
7/14/2017,BAT,800
7/14/2017,CARB,13
7/14/2017,EABL,249
7/14/2017,FTGH,4.9
7/14/2017,ORCH,97
7/14/2017,MSC,1.05
7/14/2017,UNGA,31.75
7/14/2017,SCOM,23
7/14/2017,FAHR,12.6
7/14/2017,^FNK15,190.53
7/14/2017,^NASI,153.13
7/17/2017,EGAD,21.75
7/17/2017,KUKZ,317
7/17/2017,KAPC,84
7/17/2017,LIMT,600
7/17/2017,SASN,25
7/17/2017,WTK,185
7/17/2017,CGEN,20
7/17/2017,ABSA,9.6
7/17/2017,COOP,14.5
7/17/2017,DTK,179
7/17/2017,EQTY,38.75
7/17/2017,HFCK,10.5
7/17/2017,IMH,107.75
7/17/2017,KCB,39.75
7/17/2017,NBK,11.05
7/17/2017,NCBA,34
7/17/2017,SBIC,79.5
7/17/2017,SCBK,215
7/17/2017,DCON,3.9
7/17/2017,EVRD,2.4
7/17/2017,XPRS,3.5
7/17/2017,KQ,4.85
7/17/2017,LKL,5.05
7/17/2017,NBV,5.85
7/17/2017,NMG,107
7/17/2017,SMER,2.7
7/17/2017,SGL,32
7/17/2017,TPSE,24
7/17/2017,UCHM,3.05
7/17/2017,SCAN,21.75
7/17/2017,ARM,21.75
7/17/2017,BAMB,182
7/17/2017,CRWN,70
7/17/2017,CABL,5.8
7/17/2017,PORT,32
7/17/2017,KENO,14.1
7/17/2017,KEGN,7.85
7/17/2017,KPLC-P4,5.5
7/17/2017,KPLC-P7,6
7/17/2017,KPLC,8.05
7/17/2017,TOTL,21
7/17/2017,UMME,12.2
7/17/2017,BRIT,14.15
7/17/2017,CIC,4.5
7/17/2017,JUB,428
7/17/2017,KNRE,19.9
7/17/2017,LBTY,11.7
7/17/2017,SLAM,29
7/17/2017,CTUM,41.15
7/17/2017,HAFR,1.1
7/17/2017,OCH,2.5
7/17/2017,TCL,7.5
7/17/2017,NSE,18.3
7/17/2017,BOC,95
7/17/2017,BAT,800
7/17/2017,CARB,13
7/17/2017,EABL,250
7/17/2017,FTGH,4.95
7/17/2017,ORCH,97
7/17/2017,MSC,1
7/17/2017,UNGA,31.75
7/17/2017,SCOM,23
7/17/2017,FAHR,12.9
7/17/2017,^FNK15,191.74
7/17/2017,^NASI,153.63
7/18/2017,EGAD,22
7/18/2017,KUKZ,316
7/18/2017,KAPC,85
7/18/2017,LIMT,600
7/18/2017,SASN,26.25
7/18/2017,WTK,189
7/18/2017,CGEN,20
7/18/2017,ABSA,9.55
7/18/2017,COOP,14.5
7/18/2017,DTK,175
7/18/2017,EQTY,39.5
7/18/2017,HFCK,10.55
7/18/2017,IMH,107.75
7/18/2017,KCB,39.75
7/18/2017,NBK,11.1
7/18/2017,NCBA,34
7/18/2017,SBIC,79.5
7/18/2017,SCBK,215
7/18/2017,DCON,3.9
